State,Year,Top 10% (90th–100th percentiles),Top 5% (95th–100th percentiles),Top 1% (99th–100th percentiles),Top 0.5% (99.5th–   100th percentiles),Top 0.1% (99.9th–   100th percentiles),Top 0.01% (99.99th– 100th percentiles),0–90th percentiles,0–99th percentiles,90th–95th percentiles,95th–99th percentiles,99th–99.5th percentiles,99.5th–99.9th percentiles,99.9th–   99.99th percentiles,90th percentile,95th percentile,99th percentile,99.5th percentile,99.9th percentile,99.99th percentile,Number of tax units,Total income (1000s)
South Dakota,2000,212751.3641,313637.407,846468.0925,1322160.126,3716974.729,16380757.36,39012.17986,48405.47209,111865.3212,180429.7357,370776.0589,723456.4755,2309887.77,97582.24163,129769.8484,305873.4725,472677.0742,1322706.387,5829184.747,346859.0313,19558028
South Dakota,2001,190905.2369,274056.4302,695157.3655,1044793.651,2708001.637,10678061.33,38457.02993,47222.50199,107754.0435,168781.1964,345521.0804,628991.6541,1822439.449,94450.55944,123110.7693,282997.3011,431375.588,1094456.495,4315608.018,357315.875,19188524
South Dakota,2002,182389.2681,260068.1545,656444.3325,990624.9165,2575515.324,10104861.68,34785.69441,43415.76611,104710.3817,160974.11,322263.7485,594402.3148,1738921.284,91759.30388,117893.0244,266735.4972,402524.3521,1046518.838,4105946.492,370971.0938,18380154
South Dakota,2003,188919.1087,270591.9589,683825.9645,1029483.336,2661735.871,10360586.2,39597.90872,48173.50412,107246.2584,167283.4575,338168.5927,621420.2026,1806308.057,95393.70258,123456.9246,280218.634,421862.3293,1090727.8,4245567.53,361994.0938,19739548
South Dakota,2004,208007.6577,306251.7641,831418.4802,1292895.256,3603946.646,15622014.35,40636.98175,49555.41873,109763.5513,174960.0851,369941.7041,715132.4087,2268605.79,98904.48562,129999.1876,301839.263,469374.4011,1308381.55,5671436.719,366992.5587,21055850
South Dakota,2005,222594.8127,333333.7234,937073.0552,1475384.372,4232830.498,19120018.37,39386.64716,48824.983,111855.9021,182398.8905,398761.7387,786022.8401,2578698.513,102143.4454,136332.9409,323423.805,509217.9576,1460930.007,6599132.327,375660.75,21678430
South Dakota,2006,238136.2952,360276.3927,1032645.309,1631317.167,4716758.872,21544487.8,36268.42638,46594.70724,115996.1978,192184.1636,433973.4508,859956.7406,2847011.214,95893.53358,145077.3236,351416.9449,555149.4691,1605148.427,7331750.813,378393.9063,21362308
South Dakota,2007,246483.6341,369351.1849,1044061.913,1633371.15,4617125.05,20418179.66,41416.80681,52002.8994,123616.0832,200673.5028,454752.677,887432.6749,2861452.315,102530.4277,130881.2974,369968.1587,578792.607,1636099.575,7235276.218,383266.2188,23733182
South Dakota,2008,229567.0809,338707.7737,937443.4195,1453301.567,4022310.96,17258626.09,40722.0378,50739.50295,120426.3881,189023.8623,421585.2719,811049.2188,2551609.279,100393.7714,124464.75,344481.792,534043.8875,1478076.286,6342017.363,389852.1563,23237738
South Dakota,2009,219006.9044,316876.1449,875468.9855,1356189.537,3746895.742,16036236.5,36866.11761,46793.44084,121137.664,177227.9348,394748.4342,758512.9857,2381413.435,98940.02836,116790.7734,322670.8655,499849.6336,1380990.203,5910462.158,396899.0625,21861278
South Dakota,2010,227264.7236,331901.0668,922059.9464,1450620.857,4214091.882,19879763.09,39265.12636,49337.86528,122628.3804,184361.3469,393499.0363,759753.1003,2473461.748,101947.9763,121384.4263,319274.2813,502294.8164,1375027.823,6486623.482,400672.5938,23265088
South Dakota,2011,231256.7738,340282.174,954398.623,1496983.323,4296594.277,19787262.84,40722.90475,50739.70246,122231.3737,186753.0617,411813.9232,797080.5844,2575408.881,102766.0735,124365.5625,334617.614,524850.912,1446829.24,6663135.64,414065.9375,24751326
South Dakota,2012,273458.6106,420717.0628,1249326.533,1996908.826,5919658.605,28176829.99,38594.92063,50088.91344,126200.1584,213564.6954,501744.2389,1016221.382,3446639.562,109893.1995,138646.3281,404009.8806,645764.6384,1908524.747,9084337.614,414407.5544,25726956
Tennessee,1917,30311.28024,49738.49251,135887.835,204290.5026,499135.4069,1276191.541,5907.683376,7059.762335,10884.06796,28201.15689,67485.16744,130579.2765,412795.8365,8640.320878,14223.29144,55584.50253,83800.55766,240861.5404,799257.3217,876617.5436,7318041
Tennessee,1918,31985.53793,53297.41486,138306.0275,203270.6442,487432.3048,1336842.09,5774.072676,7082.988815,10673.661,32045.26171,73341.41071,132230.2291,393053.4398,8455.700532,14134.59592,62139.05387,88708.64901,245560.9117,832139.9984,871835.066,7319246.5
Tennessee,1919,35452.04137,59579.04981,154391.5178,227477.8734,531937.0453,1427723.493,6407.4478,7846.456545,11325.03294,35875.93281,81305.16221,151363.0804,432405.2178,8933.277683,15065.84617,68184.16484,100271.0517,277324.5288,854584.5175,878509.8111,8180602
Tennessee,1920,31464.0999,49660.98239,123740.9216,180775.3533,406441.7963,982748.652,5102.845513,6567.234076,13267.21741,31140.99757,66706.49,124358.7426,342407.7012,9294.627932,22637.81434,55992.30842,83485.44642,231346.0886,651005.3232,890406.0868,6890827
Tennessee,1921,29257.61827,46736.81178,106280.6797,151478.236,330600.77,773679.1061,4291.789143,5783.399251,11778.42475,31850.84481,61083.12334,106697.6025,281369.8438,9421.545311,23159.35252,52970.45113,71882.97396,181992.1281,511280.2591,905196.8774,6144813
Tennessee,1922,33696.65367,53770.86039,130387.9519,191643.4285,446550.043,1156952.14,5147.607876,6766.295895,13622.44694,34616.58751,69132.47535,127916.7749,367616.4766,10462.66186,24877.93398,58983.40014,84413.62845,234558.1648,694685.205,915102.572,7323119.5
Tennessee,1923,37409.171,59286.07341,135067.5472,200408.2295,460223.3288,1121607.711,5962.513549,7834.852346,15532.2686,40340.70497,69726.86481,135454.4547,386736.1753,10642.21871,27408.42919,57659.2867,88653.68047,242349.0358,694621.1422,928061.2019,8452020
Tennessee,1924,36950.02352,59495.4579,141634.3588,209398.0702,478960.9727,1236711.649,5714.553258,7496.723935,14404.58915,38960.73266,73870.6475,142007.3445,394766.4531,10219.52768,26299.0177,61270.26778,92686.66605,262683.9115,761688.1829,943021.9619,8334522.5
Tennessee,1925,29881.54821,52327.87194,150871.8273,226560.6505,521125.2322,1375996.949,5785.056916,6753.523003,7435.224484,27691.88311,75183.00407,152919.505,426139.4859,5745.470699,10108.31726,61348.63501,97863.9033,278784.7955,853647.0122,954142.9416,7818921
Tennessee,1926,30443.52755,53448.75383,157825.2139,237802.7037,573104.6962,1671030.004,6212.019919,7128.200548,7438.301261,27354.63881,77847.72413,153977.2056,451112.9954,5740.68261,10125.71719,63945.30949,99307.20111,286274.0172,933724.5645,963835.741,8322886
Tennessee,1927,30446.21902,53690.77812,163779.5714,248341.3891,616633.9526,2025355.644,6108.362376,6974.093259,7201.659917,26168.5798,79217.75365,156268.2482,460109.3202,5545.931335,9825.982311,64612.45004,101493.9211,286539.6909,987582.8265,973924.8119,8319410
Tennessee,1928,33099.08398,58824.48718,184940.6796,287602.5535,782973.1968,3294074.735,6286.830892,7190.554955,7373.680776,27295.43909,82278.80566,163759.8926,503961.9148,5656.244676,10101.82573,66941.93036,104878.8157,303422.2929,1192265.267,982491.8184,8811042
Tennessee,1929,31080.86052,54817.87187,167685.0454,253702.6356,642162.4691,2420657.954,7884.89261,8613.776714,7343.849168,26601.07849,81667.45517,156587.6772,444551.8596,5655.051673,10020.68652,67355.39146,103205.018,275178.4252,1091976.502,989124.3153,10093509
Tennessee,1930,26305.07976,45342.98483,129288.1213,187082.7714,428522.5814,1285971.877,6582.066403,7334.834874,7267.174698,24356.70071,71493.47117,126722.8189,333250.4375,5660.800986,9797.026374,61974.64377,87446.18174,219655.6142,698733.5302,996004.4576,8520188
Tennessee,1931,23256.37849,39456.12663,113927.2132,161944.0754,376925.3366,1285076.796,5850.545149,6517.026616,7056.630342,20838.35499,65910.35096,108198.7602,276019.6188,5541.491002,9432.16701,56845.01237,76948.37813,179653.3336,540867.7499,1012528.293,7686232.5
Tennessee,1932,22582.63536,36314.01708,94711.14376,130048.0096,290215.6782,913644.3985,4182.642771,5126.798578,8851.253634,21714.73541,59374.2779,90006.09247,220945.8204,7138.268082,11499.10519,51666.71209,68434.20496,143118.8121,457381.2806,1027963.634,6191057
Tennessee,1933,24399.03607,39218.24198,103073.2948,145329.5288,340936.7286,1094461.206,4732.379933,5725.568282,9579.830167,23254.47877,60817.06087,96427.72882,257211.7867,7727.689477,12442.42719,52912.85152,70427.13614,157337.58,599789.7698,1043107.417,6987824
Tennessee,1934,27530.99204,45093.09371,121722.6535,176101.7145,416304.2209,1360388.345,5578.640169,6622.877597,9968.890373,25935.70376,67343.59252,116051.0879,311405.9848,7985.002,13209.05884,58029.89648,81971.3569,199442.083,657075.5371,1058950,8232145.5
Tennessee,1935,29966.74806,49368.45214,128584.2999,184503.702,433275.4799,1374895.115,5831.862512,7029.806129,10565.04397,29564.4902,72664.89782,122310.7576,328651.076,8443.268039,14090.03407,63022.63684,87293.68839,211897.6086,714467.6395,1075717.855,8869671
Tennessee,1936,35542.4806,59928.14255,162918.3167,242424.7607,576955.6516,1669003.37,6288.171758,7661.029773,11156.81865,34180.59902,83411.87259,158792.038,455617.0162,8815.391307,15077.85685,71589.28714,102508.0714,288880.4141,970905.825,1092112.856,10062294
Tennessee,1937,36282.57148,60035.56474,155610.1647,229492.7957,540867.4916,1535447.002,6702.911525,8186.642297,12529.57822,36141.91475,81727.53369,151649.1218,430358.6571,9983.467618,16673.12884,70470.08703,101131.7286,269962.9836,844034.5096,1108487.005,10708957
Tennessee,1938,34976.09297,57424.65387,142221.6217,205318.5498,482131.5214,1466437.902,5789.714239,7359.733227,12527.53207,36225.41192,79124.69363,136115.3068,372764.1458,10026.90718,16610.39471,68033.17213,95460.30425,235640.969,876642.4106,1127093.727,9815129
Tennessee,1939,40459.75319,66363.41426,157654.5374,228393.5955,534727.4538,1497378.311,5716.413071,7691.112838,14556.09212,43540.63348,86915.47925,151810.1309,427766.2475,11649.79561,19308.3774,77148.56273,105640.1622,262190.7921,874727.542,1146469.772,10536914
Tennessee,1940,50002.58513,72366.04613,171976.9568,254833.085,610925.5132,1852627.635,5470.497357,8286.804612,27639.12412,47463.31846,89120.82865,165809.9779,472958.6108,16586.66766,36536.4399,76227.31334,112436.3759,288256.3321,1015730.07,1167812.699,11589030
Tennessee,1941,55496.61036,81982.44501,209058.7053,315276.9803,776974.9789,2476975.82,7626.24591,10426.96495,29010.7757,50213.37993,102840.4304,199852.4807,588085.9966,22232.58339,38006.24509,84204.83445,132787.8556,359872.1467,1289567.411,1173020.489,14561035
Tennessee,1942,56033.30812,80985.94802,205053.3011,310481.0716,747020.3058,2298809.216,9725.64046,12430.17598,31080.66822,49969.10975,99625.53052,201346.2631,574599.3158,25055.83421,39119.15579,80478.55723,131435.2469,368233.7332,1233890.559,1179472.463,16932986
Tennessee,1943,61313.07887,87073.80442,221620.9884,336752.9085,813438.6218,2450317.844,12908.35504,15689.51267,35552.35332,53437.00842,106489.0684,217581.4801,631563.1527,30479.42067,43938.81163,84928.64631,140407.1296,408905.8812,1411940.032,1189272.645,21108194
Tennessee,1944,74795.00753,102833.5514,249369.1161,369199.0703,853434.055,2635365.926,12762.6369,16638.56848,46756.46364,66199.66024,129539.1619,248140.3242,655441.6249,42026.64577,51363.7439,106004.1491,166092.7293,422395.1546,1411158.868,1196776.633,22697914
Tennessee,1945,65793.44481,92911.6168,236640.3476,351127.5214,789119.5998,2261253.264,14214.5044,17177.77269,38675.27281,56979.4341,122153.1738,241629.5018,625549.1927,34080.96011,43110.78172,102380.1033,167277.7075,416447.7333,1407153.053,1202822.733,23301562
Tennessee,1946,69861.09388,101057.8443,260809.1162,384344.7996,871520.7642,2801094.304,12728.33744,15993.45649,38664.34342,61120.02638,137273.4329,262550.8084,657123.7042,34530.22395,45436.64542,110928.1131,177843.7012,451696.3038,1535372.348,1207907.472,22275762
Tennessee,1947,61850.49577,88595.15907,219499.6066,318817.2813,713905.9437,2154987.235,12195.46025,15117.13913,35105.83248,55869.04717,120181.932,220045.1156,553785.8003,32402.84247,42343.84423,98495.60048,151018.5069,383416.4447,1206530.416,1223473.363,20995982
Tennessee,1948,63017.29,87034.59426,203678.2846,298054.7373,675694.7679,2016694.218,12355.87638,15540.64131,38999.98574,57873.67168,109301.8319,203644.7296,526694.829,34333.90096,46180.60979,90456.17795,139927.3109,358582.3278,1150603.807,1236570.393,21543552
Tennessee,1949,64464.56368,89565.26109,207258.6919,298704.6039,654775.0514,1917057.261,11872.28809,15211.03912,39363.86627,60141.90339,115812.7798,209686.992,514521.4725,35222.00567,46081.38579,96434.67077,143457.7599,353449.3646,1072702.745,1249602.838,21407590
Tennessee,1950,72909.4049,102863.3968,255039.3064,368492.6434,824145.0484,2446639.658,12782.00718,16408.43827,42955.41301,64819.41937,141585.9695,254579.5421,643867.8695,37772.14055,51237.77707,118913.7529,178046.2754,436503.9943,1243297.735,1266498.919,23803526
Tennessee,1951,70670.0046,94468.66902,231802.7932,338099.4174,749319.887,2175676.907,13662.70741,17217.58504,46871.34018,60135.13797,125506.169,235294.3,590835.7737,38383.59483,42501.32548,105352.6886,165500.8429,406588.7904,1109162.91,1270826.676,24607572
Tennessee,1952,70458.02507,94801.38533,218490.3238,310602.7829,669924.6622,1904968.219,14034.321,17668.4729,46114.66481,63879.15072,126377.8646,220772.3131,532697.6004,39814.63681,46416.41626,108470.7521,159191.4893,379074.4604,1074558.2,1275102.155,25089792
Tennessee,1953,72258.03987,92320.80058,206950.0563,292140.2521,610371.149,1658191.34,15164.06292,18993.89905,52195.27917,63663.48665,121759.8605,212582.5279,493946.6833,44018.42627,46594.94613,103902.2522,154902.7248,346240.9539,1035520.492,1278411.867,26684880
Tennessee,1954,74157.05862,96230.85256,217781.7391,308049.0173,666024.6761,1734371.615,15013.95359,18939.84515,52083.26467,65843.13092,127514.4609,218555.1026,547319.4606,43932.28596,48065.17403,108479.5817,160063.68,381668.4463,1151704.558,1282767.798,26846104
Tennessee,1955,81175.93126,107599.3406,248321.2917,355367.2569,777896.229,2208807.029,15899.37944,20145.27445,54752.52187,72418.85289,141275.3265,249735.0138,618906.1401,46211.43589,53378.54784,119965.1558,176601.1437,435519.1521,1253695.449,1286964.647,28862800
Tennessee,1956,81968.23927,114996.0777,254734.3009,357094.0931,718917.7962,2024773.942,17173.66031,21318.96485,48940.40086,80061.52189,152374.5087,266638.1673,573822.6689,42235.03471,59457.50456,128248.7205,193332.2018,416855.6163,1184688.484,1291004.537,30536282
Tennessee,1957,83460.62963,112644.3675,246789.9804,346866.0543,711579.8289,2007414.467,16795.74971,21206.40192,54276.89179,79107.96421,146713.9066,255687.6107,567598.2024,48539.19057,62955.27863,122621.144,197182.0732,422170.3503,1137955.392,1295189.759,30388050
Tennessee,1958,85589.1166,116456.0998,261137.3714,371506.7563,783983.235,2274090.707,16605.02773,21103.09384,54722.13336,80285.78196,150767.9864,268387.6366,618415.7381,48067.38573,62061.20972,124847.5876,193639.04,453399.3371,1299923.595,1297315.619,30491376
Tennessee,1959,91112.16728,124533.1813,273790.3666,391516.3503,865731.1967,2870912.978,18244.39984,23023.508,57691.15326,87218.88497,156064.383,272962.6387,642933.2211,51500.80153,68068.05926,133783.6595,197125.2015,459127.4118,1410704.229,1299151.319,33168862
Tennessee,1960,92715.41654,126395.2021,276190.0127,386468.5972,831421.823,2724265.43,17922.7693,22868.82212,59035.63095,88946.49949,165911.4282,275230.2907,621105.8667,52350.34824,70473.786,140876.5524,210112.5265,453105.6652,1431920.255,1299560.169,33011472
Tennessee,1961,95832.31482,129876.5074,282745.5164,401343.6771,888165.9789,2902757.694,18670.55517,23797.24845,61788.12221,91659.25519,164147.3556,279638.1017,664322.455,54616.49356,72265.12961,139734.386,211710.7678,477797.6662,1524932.163,1326207.901,34994292
Tennessee,1962,100881.4075,135814.2654,293137.7347,407763.3536,828907.5874,2409063.535,18656.1663,24189.20513,65948.54963,96483.39812,178512.1158,302477.2952,653334.7043,59319.026,75108.59817,152426.7554,223011.2034,481575.3327,1378392.581,1351723.653,36332560
Tennessee,1963,101875.0247,138285.5543,302112.9698,424799.3146,871935.9774,2742004.804,19622.9199,25077.77847,65464.4951,97328.70038,179426.6251,313015.1488,664150.5523,57772.60717,76078.5957,151386.8091,224916.0869,507341.8881,1376023.205,1376323.107,38328024
Tennessee,1964,108316.6618,146445.5597,328980.2927,464716.8179,986028.4807,3723083.661,20636.0938,26378.12895,70187.76384,100811.8764,193243.7676,334388.9022,681911.2385,62532.96082,82889.52979,164635.1965,248741.4129,464853.5856,2034537.617,1400614.15,41183868
Tennessee,1965,115373.4621,154960.3412,350365.7149,490111.2541,1041784.476,3268062.563,21720.41457,27860.66886,75786.58305,106108.9978,210620.1756,352192.9486,794420.2443,65752.5365,79154.80244,178642.6522,268745.3269,549327.2408,1661516.353,1423302.674,44244388
Tennessee,1966,121202.8917,165708.6563,368269.0674,510725.0826,1115771.267,4203461.354,22977.65612,29411.60506,76697.12704,115068.5536,225813.0522,359463.5364,772694.5909,68070.51502,87859.57196,197261.1704,272955.6402,532433.844,1705860.939,1444927.22,47393872
Tennessee,1967,123097.2859,168475.2067,385271.6626,530896.6175,1149270.308,3971334.49,24019.27995,30378.14538,77719.36519,114276.0927,239646.7078,376303.1948,835707.6212,70335.46346,89908.29646,210345.8688,289218.3427,592242.8699,1849601.246,1465850.813,49732040
Tennessee,1968,128599.6351,177565.6721,398923.3499,567103.3785,1276110.4,4779590.773,25732.44442,32353.46464,79633.59815,122226.2527,230743.3213,389851.6233,886834.8026,69659.48969,96782.98499,196288.9599,292474.4644,627817.9108,2145707.405,1485677.891,53512876
Tennessee,1969,127072.9194,173969.1803,386911.3042,550178.7019,1256711.572,4793732.781,25164.64687,31804.40513,80176.65848,120733.6493,223643.9064,373545.4844,863709.2155,70276.84398,96190.80469,193685.3996,283764.1611,596903.5569,2155574.534,1505394.333,53223932
Tennessee,1970,123570.1321,163539.4545,343436.9742,474765.8202,970325.6179,3004505.359,25118.25808,31847.55124,83600.80965,118565.0745,212108.1283,350875.8708,744305.6467,73782.27897,91227.01866,184656.3631,268708.4973,543142.3162,1601727.121,1528181.945,53430508
Tennessee,1971,132809.7743,179897.6372,384767.8965,532608.496,1164719.719,4066676.414,25232.34404,32467.0789,85721.91146,128680.0724,236927.297,374580.6902,842280.0864,77336.8821,97492.71798,207211.8068,286253.3099,607513.593,1992329.586,1570634.704,56527280
Tennessee,1972,138844.7116,187670.656,415668.9279,583212.5256,1282683.591,4576481.003,27545.85495,34867.72863,90018.76732,130671.088,248125.3301,408344.7592,916706.101,79898.58212,103708.2069,216079.4424,305202.442,663747.41,1652293.59,1611253.834,62316436
